AREA_NAME,OCC_TITLE,TOT_EMP,JOBS_1000,LOC QUOTIENT,Score
"Billings, MT",Transportation and Material Moving,"6,310",73.069,1.05,5.5
"Birmingham-Hoover, AL",Management,"21,770",43.135,0.85,3.5
"Birmingham-Hoover, AL",Business and Financial Operations,"24,060",47.687,0.92,4.2
"Birmingham-Hoover, AL",Computer and Mathematical,"12,050",23.886,0.81,3.1
"Birmingham-Hoover, AL",Architecture and Engineering,"7,330",14.532,0.82,3.2
"Birmingham-Hoover, AL","Life, Physical, and Social Science","2,030",4.031,0.49,0
"Birmingham-Hoover, AL",Community and Social Service,"4,250",8.42,0.59,0.9
"Birmingham-Hoover, AL",Legal,"4,070",8.061,1.05,5.5
"Birmingham-Hoover, AL","Education, Training, and Library","24,060",47.681,0.78,2.8
"Birmingham-Hoover, AL","Arts, Design, Entertainment, Sports, and Media","5,960",11.816,0.87,3.7
"Birmingham-Hoover, AL",Healthcare Practitioners and Technical,"42,710",84.64,1.43,9.3
"Birmingham-Hoover, AL",Healthcare Support,"13,450",26.662,0.93,4.3
"Birmingham-Hoover, AL",Protective Service,"13,250",26.257,1.09,5.9
"Birmingham-Hoover, AL",Food Preparation and Serving Related,"41,600",82.439,0.89,3.9
"Birmingham-Hoover, AL",Building and Grounds Cleaning and Maintenance,"14,100",27.94,0.89,3.9
"Birmingham-Hoover, AL",Personal Care and Service,"11,880",23.548,0.73,2.3
"Birmingham-Hoover, AL",Sales and Related,"61,580",122.042,1.18,6.8
"Birmingham-Hoover, AL",Office and Administrative Support,"83,610",165.693,1.06,5.6
"Birmingham-Hoover, AL","Farming, Fishing, and Forestry",440,0.867,0.26,0
"Birmingham-Hoover, AL",Construction and Extraction,"19,970",39.583,0.99,4.9
"Birmingham-Hoover, AL","Installation, Maintenance, and Repair","23,960",47.487,1.22,7.2
"Birmingham-Hoover, AL",Production,"33,870",67.116,1.03,5.3
"Birmingham-Hoover, AL",Transportation and Material Moving,"38,590",76.477,1.1,6
"Boise City, ID",Management,"17,480",58.985,1.17,6.7
"Boise City, ID",Business and Financial Operations,"13,920",46.962,0.91,4.1
"Boise City, ID",Computer and Mathematical,"8,840",29.813,1,5
"Boise City, ID",Architecture and Engineering,"7,450",25.143,1.41,9.1
"Boise City, ID","Life, Physical, and Social Science","2,770",9.331,1.14,6.4
"Boise City, ID",Community and Social Service,"5,160",17.398,1.21,7.1
"Boise City, ID",Legal,"2,020",6.807,0.89,3.9
"Boise City, ID","Education, Training, and Library","15,950",53.798,0.87,3.7
"Boise City, ID","Arts, Design, Entertainment, Sports, and Media","4,530",15.284,1.13,6.3
"Boise City, ID",Healthcare Practitioners and Technical,"16,590",55.987,0.94,4.4
"Boise City, ID",Healthcare Support,"7,420",25.051,0.87,3.7
"Boise City, ID",Protective Service,"5,750",19.383,0.8,3
"Boise City, ID",Food Preparation and Serving Related,"26,160",88.264,0.95,4.5
"Boise City, ID",Building and Grounds Cleaning and Maintenance,"9,660",32.597,1.03,5.3
"Boise City, ID",Personal Care and Service,"10,710",36.13,1.12,6.2
"Boise City, ID",Sales and Related,"30,700",103.567,1,5
"Boise City, ID",Office and Administrative Support,"49,990",168.673,1.08,5.8
"Boise City, ID","Farming, Fishing, and Forestry","1,910",6.432,1.95,10
"Boise City, ID",Construction and Extraction,"15,610",52.682,1.32,8.2
"Boise City, ID","Installation, Maintenance, and Repair","11,600",39.127,1.01,5.1
"Boise City, ID",Production,"16,310",55.032,0.85,3.5
"Boise City, ID",Transportation and Material Moving,"15,870",53.556,0.77,2.7
"Boston-Cambridge-Newton, MA NECTA Division",Management,"161,850",89.766,1.78,10
"Boston-Cambridge-Newton, MA NECTA Division",Business and Financial Operations,"131,390",72.873,1.41,9.1
"Boston-Cambridge-Newton, MA NECTA Division",Computer and Mathematical,"98,150",54.438,1.84,10
"Boston-Cambridge-Newton, MA NECTA Division",Architecture and Engineering,"44,700",24.791,1.39,8.9
"Boston-Cambridge-Newton, MA NECTA Division","Life, Physical, and Social Science","33,690",18.687,2.28,10
"Boston-Cambridge-Newton, MA NECTA Division",Community and Social Service,"34,040",18.881,1.31,8.1
"Boston-Cambridge-Newton, MA NECTA Division",Legal,"22,170",12.297,1.61,10
"Boston-Cambridge-Newton, MA NECTA Division","Education, Training, and Library","114,680",63.602,1.03,5.3
"Boston-Cambridge-Newton, MA NECTA Division","Arts, Design, Entertainment, Sports, and Media","31,900",17.694,1.31,8.1
"Boston-Cambridge-Newton, MA NECTA Division",Healthcare Practitioners and Technical,"124,290",68.932,1.16,6.6
"Boston-Cambridge-Newton, MA NECTA Division",Healthcare Support,"50,110",27.792,0.97,4.7
"Boston-Cambridge-Newton, MA NECTA Division",Protective Service,"43,780",24.284,1.01,5.1
"Boston-Cambridge-Newton, MA NECTA Division",Food Preparation and Serving Related,"143,020",79.321,0.86,3.6
"Boston-Cambridge-Newton, MA NECTA Division",Building and Grounds Cleaning and Maintenance,"55,560",30.817,0.98,4.8
"Boston-Cambridge-Newton, MA NECTA Division",Personal Care and Service,"58,930",32.683,1.02,5.2
"Boston-Cambridge-Newton, MA NECTA Division",Sales and Related,"158,450",87.881,0.85,3.5
"Boston-Cambridge-Newton, MA NECTA Division",Office and Administrative Support,"258,860",143.569,0.92,4.2
"Boston-Cambridge-Newton, MA NECTA Division","Farming, Fishing, and Forestry",650,0.362,0.11,0
"Boston-Cambridge-Newton, MA NECTA Division",Construction and Extraction,"54,370",30.154,0.76,2.6
"Boston-Cambridge-Newton, MA NECTA Division","Installation, Maintenance, and Repair","45,660",25.323,0.65,1.5
"Boston-Cambridge-Newton, MA NECTA Division",Production,"54,350",30.142,0.46,0
"Boston-Cambridge-Newton, MA NECTA Division",Transportation and Material Moving,"82,420",45.713,0.66,1.6
"Boulder, CO",Management,"9,210",52.268,1.03,5.3
"Boulder, CO",Business and Financial Operations,"12,520",71.03,1.37,8.7
"Boulder, CO",Computer and Mathematical,"12,860",72.972,2.46,10
"Boulder, CO",Architecture and Engineering,"7,430",42.135,2.37,10
"Boulder, CO","Life, Physical, and Social Science","6,320",35.866,4.37,10
"Boulder, CO",Community and Social Service,"2,210",12.519,0.87,3.7
"Boulder, CO",Legal,"1,290",7.323,0.96,4.6
"Boulder, CO","Education, Training, and Library","11,660",66.146,1.08,5.8
"Boulder, CO","Arts, Design, Entertainment, Sports, and Media","4,170",23.636,1.74,10
"Boulder, CO",Healthcare Practitioners and Technical,"9,130",51.833,0.87,3.7
"Boulder, CO",Healthcare Support,"3,430",19.475,0.68,1.8
"Boulder, CO",Protective Service,"2,120",12.008,0.5,0
"Boulder, CO",Food Preparation and Serving Related,"18,280",103.714,1.12,6.2
"Boulder, CO",Building and Grounds Cleaning and Maintenance,"4,540",25.787,0.82,3.2
"Boulder, CO",Personal Care and Service,"5,490",31.178,0.97,4.7
"Boulder, CO",Sales and Related,"18,200",103.248,1,5
"Boulder, CO",Office and Administrative Support,"23,060",130.855,0.83,3.3
"Boulder, CO","Farming, Fishing, and Forestry",390,2.233,0.68,1.8
"Boulder, CO",Construction and Extraction,"4,330",24.58,0.62,1.2
"Boulder, CO","Installation, Maintenance, and Repair","4,470",25.366,0.65,1.5
"Boulder, CO",Production,"8,980",50.954,0.79,2.9
"Boulder, CO",Transportation and Material Moving,"6,150",34.876,0.5,0
"Bridgeport-Stamford-Norwalk, CT",Management,"36,560",87.299,1.73,10
"Bridgeport-Stamford-Norwalk, CT",Business and Financial Operations,"29,540",70.532,1.36,8.6
"Bridgeport-Stamford-Norwalk, CT",Computer and Mathematical,"14,600",34.861,1.18,6.8
"Bridgeport-Stamford-Norwalk, CT",Architecture and Engineering,"5,220",12.46,0.7,2
"Bridgeport-Stamford-Norwalk, CT","Life, Physical, and Social Science","3,450",8.226,1,5
"Bridgeport-Stamford-Norwalk, CT",Community and Social Service,"7,380",17.631,1.23,7.3
"Bridgeport-Stamford-Norwalk, CT",Legal,"4,010",9.567,1.25,7.5
"Bridgeport-Stamford-Norwalk, CT","Education, Training, and Library","28,130",67.173,1.09,5.9
"Bridgeport-Stamford-Norwalk, CT","Arts, Design, Entertainment, Sports, and Media","8,210",19.599,1.45,9.5
"Bridgeport-Stamford-Norwalk, CT",Healthcare Practitioners and Technical,"22,200",53.005,0.89,3.9
"Bridgeport-Stamford-Norwalk, CT",Healthcare Support,"11,640",27.792,0.97,4.7
"Bridgeport-Stamford-Norwalk, CT",Protective Service,"9,770",23.33,0.97,4.7
"Bridgeport-Stamford-Norwalk, CT",Food Preparation and Serving Related,"33,370",79.673,0.86,3.6
"Bridgeport-Stamford-Norwalk, CT",Building and Grounds Cleaning and Maintenance,"16,100",38.445,1.22,7.2
"Bridgeport-Stamford-Norwalk, CT",Personal Care and Service,"15,910",37.99,1.18,6.8
"Bridgeport-Stamford-Norwalk, CT",Sales and Related,"44,830",107.025,1.03,5.3
"Bridgeport-Stamford-Norwalk, CT",Office and Administrative Support,"66,570",158.928,1.01,5.1
"Bridgeport-Stamford-Norwalk, CT","Farming, Fishing, and Forestry",220,0.527,0.16,0
"Bridgeport-Stamford-Norwalk, CT",Construction and Extraction,"9,800",23.405,0.59,0.9
"Bridgeport-Stamford-Norwalk, CT","Installation, Maintenance, and Repair","11,970",28.571,0.74,2.4
"Bridgeport-Stamford-Norwalk, CT",Production,"19,880",47.471,0.73,2.3
"Bridgeport-Stamford-Norwalk, CT",Transportation and Material Moving,"19,470",46.489,0.67,1.7
"Brownsville-Harlingen, TX",Management,"3,410",24.753,0.49,0
"Brownsville-Harlingen, TX",Business and Financial Operations,"3,060",22.23,0.43,0
"Brownsville-Harlingen, TX",Computer and Mathematical,700,5.107,0.17,0
"Brownsville-Harlingen, TX",Architecture and Engineering,700,5.121,0.29,0
"Brownsville-Harlingen, TX","Life, Physical, and Social Science",380,2.754,0.34,0
"Brownsville-Harlingen, TX",Community and Social Service,"1,970",14.299,0.99,4.9
"Brownsville-Harlingen, TX",Legal,530,3.821,0.5,0
"Brownsville-Harlingen, TX","Education, Training, and Library","12,690",92.196,1.5,10
"Brownsville-Harlingen, TX","Arts, Design, Entertainment, Sports, and Media",890,6.46,0.48,0
"Brownsville-Harlingen, TX",Healthcare Practitioners and Technical,"7,680",55.813,0.94,4.4
"Brownsville-Harlingen, TX",Healthcare Support,"9,400",68.286,2.37,10
"Brownsville-Harlingen, TX",Protective Service,"4,710",34.183,1.42,9.2
"Brownsville-Harlingen, TX",Food Preparation and Serving Related,"13,610",98.915,1.07,5.7
"Brownsville-Harlingen, TX",Building and Grounds Cleaning and Maintenance,"4,270",31.036,0.98,4.8
"Brownsville-Harlingen, TX",Personal Care and Service,"16,610",120.645,3.75,10
"Brownsville-Harlingen, TX",Sales and Related,"14,030",101.951,0.98,4.8
"Brownsville-Harlingen, TX",Office and Administrative Support,"23,100",167.793,1.07,5.7
"Brownsville-Harlingen, TX","Farming, Fishing, and Forestry",140,1.048,0.32,0
"Brownsville-Harlingen, TX",Construction and Extraction,"2,450",17.832,0.45,0
"Brownsville-Harlingen, TX","Installation, Maintenance, and Repair","4,580",33.249,0.86,3.6
"Brownsville-Harlingen, TX",Production,"5,340",38.764,0.6,1
"Brownsville-Harlingen, TX",Transportation and Material Moving,"7,400",53.746,0.78,2.8
"Buffalo-Cheektowaga-Niagara Falls, NY",Management,"23,210",42.298,0.84,3.4
"Buffalo-Cheektowaga-Niagara Falls, NY",Business and Financial Operations,"23,920",43.604,0.84,3.4
"Buffalo-Cheektowaga-Niagara Falls, NY",Computer and Mathematical,"12,630",23.023,0.78,2.8
"Buffalo-Cheektowaga-Niagara Falls, NY",Architecture and Engineering,"7,250",13.218,0.74,2.4
"Buffalo-Cheektowaga-Niagara Falls, NY","Life, Physical, and Social Science","4,650",8.475,1.03,5.3
"Buffalo-Cheektowaga-Niagara Falls, NY",Community and Social Service,"10,270",18.712,1.3,8
"Buffalo-Cheektowaga-Niagara Falls, NY",Legal,"4,370",7.967,1.04,5.4
"Buffalo-Cheektowaga-Niagara Falls, NY","Education, Training, and Library","41,680",75.974,1.24,7.4
"Buffalo-Cheektowaga-Niagara Falls, NY","Arts, Design, Entertainment, Sports, and Media","5,570",10.152,0.75,2.5
"Buffalo-Cheektowaga-Niagara Falls, NY",Healthcare Practitioners and Technical,"34,950",63.708,1.08,5.8
"Buffalo-Cheektowaga-Niagara Falls, NY",Healthcare Support,"15,760",28.731,1,5
"Buffalo-Cheektowaga-Niagara Falls, NY",Protective Service,"14,920",27.199,1.13,6.3
"Buffalo-Cheektowaga-Niagara Falls, NY",Food Preparation and Serving Related,"52,460",95.617,1.03,5.3
"Buffalo-Cheektowaga-Niagara Falls, NY",Building and Grounds Cleaning and Maintenance,"18,210",33.201,1.05,5.5
"Buffalo-Cheektowaga-Niagara Falls, NY",Personal Care and Service,"19,870",36.213,1.13,6.3
"Buffalo-Cheektowaga-Niagara Falls, NY",Sales and Related,"60,020",109.395,1.06,5.6
"Buffalo-Cheektowaga-Niagara Falls, NY",Office and Administrative Support,"92,780",169.111,1.08,5.8
"Buffalo-Cheektowaga-Niagara Falls, NY","Farming, Fishing, and Forestry",100,0.183,0.06,0
"Buffalo-Cheektowaga-Niagara Falls, NY",Construction and Extraction,"20,140",36.708,0.92,4.2
"Buffalo-Cheektowaga-Niagara Falls, NY","Installation, Maintenance, and Repair","19,450",35.455,0.91,4.1
"Buffalo-Cheektowaga-Niagara Falls, NY",Production,"35,540",64.784,1,5
"Buffalo-Cheektowaga-Niagara Falls, NY",Transportation and Material Moving,"30,870",56.27,0.81,3.1
"Cape Coral-Fort Myers, FL",Management,"7,370",29.443,0.58,0.8
"Cape Coral-Fort Myers, FL",Business and Financial Operations,"8,580",34.311,0.66,1.6
"Cape Coral-Fort Myers, FL",Computer and Mathematical,"2,860",11.424,0.39,0
"Cape Coral-Fort Myers, FL",Architecture and Engineering,"2,020",8.073,0.45,0
"Cape Coral-Fort Myers, FL","Life, Physical, and Social Science",930,3.733,0.45,0
"Cape Coral-Fort Myers, FL",Community and Social Service,"2,140",8.569,0.6,1
"Cape Coral-Fort Myers, FL",Legal,"1,670",6.656,0.87,3.7
"Cape Coral-Fort Myers, FL","Education, Training, and Library","10,880",43.505,0.71,2.1
"Cape Coral-Fort Myers, FL","Arts, Design, Entertainment, Sports, and Media","3,030",12.13,0.89,3.9
"Cape Coral-Fort Myers, FL",Healthcare Practitioners and Technical,"15,980",63.861,1.08,5.8
"Cape Coral-Fort Myers, FL",Healthcare Support,"8,510",34.006,1.18,6.8
"Cape Coral-Fort Myers, FL",Protective Service,"5,710",22.807,0.95,4.5
"Cape Coral-Fort Myers, FL",Food Preparation and Serving Related,"33,510",133.95,1.45,9.5
"Cape Coral-Fort Myers, FL",Building and Grounds Cleaning and Maintenance,"11,910",47.591,1.51,10
"Cape Coral-Fort Myers, FL",Personal Care and Service,"7,620",30.463,0.95,4.5
"Cape Coral-Fort Myers, FL",Sales and Related,"36,530",145.995,1.41,9.1
"Cape Coral-Fort Myers, FL",Office and Administrative Support,"39,990",159.849,1.02,5.2
"Cape Coral-Fort Myers, FL","Farming, Fishing, and Forestry","1,250",5.012,1.52,10
"Cape Coral-Fort Myers, FL",Construction and Extraction,"18,190",72.683,1.83,10
"Cape Coral-Fort Myers, FL","Installation, Maintenance, and Repair","11,770",47.039,1.21,7.1
"Cape Coral-Fort Myers, FL",Production,"6,470",25.868,0.4,0
"Cape Coral-Fort Myers, FL",Transportation and Material Moving,"13,270",53.032,0.77,2.7
"Cedar Rapids, IA",Management,"9,980",70.149,1.39,8.9
"Cedar Rapids, IA",Business and Financial Operations,"7,410",52.049,1,5
"Cedar Rapids, IA",Computer and Mathematical,"6,030",42.393,1.43,9.3
"Cedar Rapids, IA",Architecture and Engineering,"3,480",24.441,1.37,8.7
"Cedar Rapids, IA","Life, Physical, and Social Science",590,4.122,0.5,0
"Cedar Rapids, IA",Community and Social Service,"2,120",14.902,1.04,5.4
"Cedar Rapids, IA",Legal,900,6.296,0.82,3.2
"Cedar Rapids, IA","Education, Training, and Library","8,760",61.525,1,5
"Cedar Rapids, IA","Arts, Design, Entertainment, Sports, and Media","1,830",12.848,0.95,4.5
"Cedar Rapids, IA",Healthcare Practitioners and Technical,"7,080",49.731,0.84,3.4
"Cedar Rapids, IA",Healthcare Support,"3,660",25.736,0.89,3.9
"Cedar Rapids, IA",Protective Service,"2,250",15.774,0.65,1.5
"Cedar Rapids, IA",Food Preparation and Serving Related,"11,400",80.102,0.87,3.7
"Cedar Rapids, IA",Building and Grounds Cleaning and Maintenance,"3,880",27.288,0.87,3.7
"Cedar Rapids, IA",Personal Care and Service,"4,130",28.989,0.9,4
"Cedar Rapids, IA",Sales and Related,"12,570",88.298,0.85,3.5
"Cedar Rapids, IA",Office and Administrative Support,"21,070",148.073,0.94,4.4
"Cedar Rapids, IA","Farming, Fishing, and Forestry",140,1,0.3,0
"Cedar Rapids, IA",Construction and Extraction,"6,460",45.366,1.14,6.4
"Cedar Rapids, IA","Installation, Maintenance, and Repair","6,480",45.554,1.17,6.7
"Cedar Rapids, IA",Production,"9,640",67.718,1.04,5.4
"Cedar Rapids, IA",Transportation and Material Moving,"12,470",87.649,1.26,7.6
"Charleston-North Charleston, SC",Management,"14,860",45.358,0.9,4
"Charleston-North Charleston, SC",Business and Financial Operations,"14,570",44.451,0.86,3.6
"Charleston-North Charleston, SC",Computer and Mathematical,"9,990",30.488,1.03,5.3
"Charleston-North Charleston, SC",Architecture and Engineering,"7,060",21.545,1.21,7.1
"Charleston-North Charleston, SC","Life, Physical, and Social Science","1,660",5.075,0.62,1.2
"Charleston-North Charleston, SC",Community and Social Service,"3,700",11.291,0.79,2.9
"Charleston-North Charleston, SC",Legal,"2,820",8.601,1.12,6.2
"Charleston-North Charleston, SC","Education, Training, and Library","18,150",55.399,0.9,4
"Charleston-North Charleston, SC","Arts, Design, Entertainment, Sports, and Media","3,510",10.715,0.79,2.9
"Charleston-North Charleston, SC",Healthcare Practitioners and Technical,"23,040",70.292,1.19,6.9
"Charleston-North Charleston, SC",Healthcare Support,"8,640",26.352,0.92,4.2
"Charleston-North Charleston, SC",Protective Service,"8,060",24.598,1.02,5.2
"Charleston-North Charleston, SC",Food Preparation and Serving Related,"35,410",108.047,1.17,6.7
"Charleston-North Charleston, SC",Building and Grounds Cleaning and Maintenance,"12,320",37.599,1.19,6.9
"Charleston-North Charleston, SC",Personal Care and Service,"8,570",26.166,0.81,3.1
"Charleston-North Charleston, SC",Sales and Related,"36,660",111.867,1.08,5.8
"Charleston-North Charleston, SC",Office and Administrative Support,"49,290",150.397,0.96,4.6
"Charleston-North Charleston, SC","Farming, Fishing, and Forestry",480,1.46,0.44,0
"Charleston-North Charleston, SC",Construction and Extraction,"14,410",43.958,1.1,6
"Charleston-North Charleston, SC","Installation, Maintenance, and Repair","14,660",44.723,1.15,6.5
"Charleston-North Charleston, SC",Production,"19,440",59.31,0.91,4.1
"Charleston-North Charleston, SC",Transportation and Material Moving,"20,420",62.31,0.9,4
"Charlotte-Concord-Gastonia, NC-SC",Management,"60,520",52.132,1.03,5.3
"Charlotte-Concord-Gastonia, NC-SC",Business and Financial Operations,"79,940",68.859,1.33,8.3
"Charlotte-Concord-Gastonia, NC-SC",Computer and Mathematical,"43,500",37.471,1.26,7.6
"Charlotte-Concord-Gastonia, NC-SC",Architecture and Engineering,"17,600",15.16,0.85,3.5
"Charlotte-Concord-Gastonia, NC-SC","Life, Physical, and Social Science","5,330",4.588,0.56,0.6
"Charlotte-Concord-Gastonia, NC-SC",Community and Social Service,"11,150",9.604,0.67,1.7
"Charlotte-Concord-Gastonia, NC-SC",Legal,"7,710",6.641,0.87,3.7
"Charlotte-Concord-Gastonia, NC-SC","Education, Training, and Library","56,780",48.91,0.8,3
"Charlotte-Concord-Gastonia, NC-SC","Arts, Design, Entertainment, Sports, and Media","13,710",11.814,0.87,3.7
"Charlotte-Concord-Gastonia, NC-SC",Healthcare Practitioners and Technical,"60,800",52.372,0.88,3.8
